latitude,longitude,area_in_meters,confidence,zone_id
-33.49672816,-70.76753985,104.4421,0.8336,Z3
-33.43364564,-70.6745623,389.6573,0.7907,Z4
-33.49965582,-70.79140064,88.2689,0.8458,Z3
-33.49850561,-70.74052911,279.0739,0.8088,Z3
-33.45149677,-70.74202142,20.3853,0.6675,Z5
-33.47442035,-70.75528234,119.1018,0.8371,Z5
-33.53362744,-70.79829921,22.5896,0.651,Z3
-33.50654393,-70.79203564,10.7297,0.6895,Z3
-33.45835004,-70.74990198,97.7707,0.8385,Z5
-33.52826636,-70.79473186,106.145,0.8175,Z3
-33.41108106,-70.5128592,19.302,0.6874,Z2
-33.44698117,-70.73712008,32.8644,0.8069,Z5
-33.39537467,-70.50761576,23.5921,0.657,Z2
-33.39784729,-70.56212903,92.4566,0.8879,Z2
-33.53807763,-70.77723553,15.407,0.7129,Z3
-33.50423536,-70.77248259,25.4371,0.8118,Z3
-33.52415118,-70.76738308,107.7406,0.8513,Z3
-33.42772816,-70.55787599,56.132,0.7784,Z2
-33.40612244,-70.54700726,187.3681,0.8343,Z2
-33.44830656,-70.58895825,173.2175,0.9038,Z1
-33.45039,-70.72039489,68.2484,0.7765,Z5
-33.39890067,-70.56244401,181.4573,0.8932,Z2
-33.50013301,-70.75153956,90.992,0.9117,Z3
-33.45157383,-70.75761335,134.8778,0.8595,Z5
-33.43446595,-70.74159058,82.5508,0.6972,Z5
-33.42161403,-70.54222835,119.2415,0.7836,Z2
-33.5090898,-70.78305654,59.6047,0.722,Z3
-33.50199467,-70.77065865,38.6621,0.8138,Z3
-33.43511174,-70.733615,183.556,0.8254,Z5
-33.47808801,-70.72504814,73.1348,0.7874,Z5
-33.39231822,-70.54898323,10.6038,0.7253,Z2
-33.53180587,-70.76890567,21.4603,0.7625,Z3
-33.43194815,-70.76953179,11.8562,0.723,Z5
-33.53439784,-70.74948081,3959.0505,0.9728,Z3
-33.48792971,-70.75241006,14.4555,0.7721,Z3
-33.39062224,-70.50390116,25.8556,0.6583,Z2
-33.54857597,-70.77301361,14.3103,0.7411,Z3
-33.43536648,-70.60807249,259.7032,0.924,Z1
-33.51528873,-70.7517636,43.1427,0.8096,Z3
-33.42367258,-70.73461788,43.7687,0.7651,Z5
-33.40310631,-70.55800163,144.0989,0.8179,Z2
-33.43723518,-70.61712897,85.4459,0.719,Z1
-33.54347074,-70.76650275,244.247,0.8253,Z3
-33.54369913,-70.74335718,80.3225,0.8098,Z3
-33.44698365,-70.75659194,189.047,0.8369,Z5
-33.49912274,-70.79137749,27.8916,0.6655,Z3
-33.46984749,-70.74136148,63.8987,0.7999,Z5
-33.53310973,-70.77172763,118.5973,0.717,Z3
-33.43124621,-70.63114418,17.9472,0.734,Z4
-33.47106068,-70.75373798,159.2399,0.736,Z5
-33.47401021,-70.75419638,221.6325,0.7855,Z5
-33.47517804,-70.78813468,842.7858,0.6513,Z5
-33.51337131,-70.77593327,46.7804,0.8254,Z3
-33.47755891,-70.74843892,84.36,0.8704,Z5
-33.39555766,-70.56159191,31.9844,0.6757,Z2
-33.5096166,-70.78550861,37.0623,0.7057,Z3
-33.41679259,-70.54850897,98.4653,0.828,Z2
-33.49446436,-70.76360813,21.5138,0.7214,Z3
-33.52101975,-70.7677503,172.7805,0.792,Z3
-33.4102195,-70.56565667,22.4164,0.6608,Z2
-33.46398945,-70.72464636,35.9015,0.8397,Z5
-33.45020748,-70.72709241,24.265,0.8038,Z5
-33.42745052,-70.76695994,51.5741,0.8226,Z5
-33.41989582,-70.60914355,218.709,0.7979,Z1
-33.46307156,-70.63959782,131.3658,0.8053,Z4
-33.42746865,-70.55830673,36.8327,0.7732,Z2
-33.44306805,-70.76797768,84.6645,0.8727,Z5
-33.46376849,-70.75277576,68.9067,0.8355,Z5
-33.40702254,-70.5425992,27.3063,0.743,Z2
-33.48012682,-70.74935683,103.633,0.7273,Z3
-33.46492578,-70.64735845,4.5777,0.6617,Z4
-33.48656475,-70.7678726,11.7191,0.697,Z3
-33.5083736,-70.76778105,84.6934,0.784,Z3
-33.46481746,-70.67140981,35.4418,0.7605,Z4
-33.50016815,-70.7754882,34.854,0.6598,Z3
-33.44158608,-70.77218727,122.5535,0.8458,Z5
-33.42419179,-70.72733934,25.7963,0.7863,Z5
-33.50117065,-70.74933578,37.7562,0.7694,Z3
-33.41742787,-70.54322473,16.1721,0.654,Z2
-33.54472858,-70.78452123,14.1038,0.6745,Z3
-33.51410868,-70.7866352,78.7094,0.776,Z3
-33.43120832,-70.72218824,76.0943,0.7639,Z5
-33.46454171,-70.63199331,156.428,0.8476,Z4
-33.41957112,-70.5785929,12.9836,0.7019,Z2
-33.45102667,-70.76160967,29.7133,0.7408,Z5
-33.44494985,-70.64416229,149.9754,0.8558,Z4
-33.42819591,-70.73586145,27.3422,0.8261,Z5
-33.44839939,-70.65627269,145.2339,0.812,Z4
-33.49821486,-70.74229851,80.574,0.6666,Z3
-33.44874022,-70.74768401,66.1406,0.7823,Z5
-33.46932418,-70.64289777,304.2216,0.8113,Z4
-33.44326691,-70.75339898,21.1641,0.6828,Z5
-33.51040387,-70.78148109,9.1667,0.6628,Z3
-33.44387451,-70.60326387,83.9716,0.8877,Z1
-33.5129255,-70.76453726,241.7797,0.7792,Z3
-33.39901018,-70.51236663,181.4753,0.8001,Z2
-33.43067082,-70.74603036,64.6002,0.8209,Z5
-33.43652547,-70.58489585,254.1528,0.848,Z1
-33.42527951,-70.53951816,129.0004,0.8712,Z2
-33.46324809,-70.6756479,118.6818,0.7813,Z4
-33.43480285,-70.73666393,139.6729,0.9093,Z5
-33.43127651,-70.66855431,267.1127,0.7781,Z4
-33.44511729,-70.66181831,322.1952,0.8736,Z4
-33.49916091,-70.75385551,100.6794,0.7359,Z3
-33.43763517,-70.58864977,183.1055,0.8542,Z1
-33.5051451,-70.76987114,185.5848,0.8406,Z3
-33.47672012,-70.74883098,121.1763,0.7446,Z5
-33.52995647,-70.79534049,47.2402,0.7832,Z3
-33.44110598,-70.66098782,19.9284,0.6791,Z4
-33.46555382,-70.74793887,123.2333,0.8205,Z5
-33.4459804,-70.58128388,111.9997,0.838,Z1
-33.47203915,-70.73675446,118.1836,0.7589,Z5
-33.525112,-70.78160061,102.0152,0.7804,Z3
-33.40003504,-70.54497206,23.018,0.7814,Z2
-33.52851993,-70.76776084,27.5071,0.7547,Z3
-33.47756419,-70.74711851,10.0904,0.7137,Z5
-33.40765599,-70.57009872,396.6786,0.7853,Z2
-33.46215571,-70.73617207,24.5764,0.7906,Z5
-33.43276639,-70.76893963,203.6804,0.7597,Z5
-33.4353605,-70.61765791,8.9547,0.7693,Z1
-33.50553411,-70.74589138,34.264,0.6947,Z3
-33.50682653,-70.74243,17.3336,0.6615,Z3
-33.4370874,-70.67920898,48.6019,0.7783,Z4
-33.46132128,-70.63688874,28.388,0.7476,Z4
-33.52054966,-70.78741171,74.537,0.8347,Z3
-33.51592571,-70.78112969,43.3554,0.704,Z3
-33.39232792,-70.50529406,16.3917,0.6665,Z2
-33.4160108,-70.56351536,96.7141,0.8761,Z2
-33.41173262,-70.56185751,273.1604,0.9123,Z2
-33.43053692,-70.75178499,195.4334,0.7247,Z5
-33.41278447,-70.5489328,13.1203,0.6837,Z2
-33.47710812,-70.7392658,7.8651,0.6981,Z5
-33.4363084,-70.67944085,206.4863,0.7468,Z4
-33.51643956,-70.76686777,8.9394,0.6945,Z3
-33.46737862,-70.63317609,34.1262,0.713,Z4
-33.43029796,-70.64568097,27.9032,0.8049,Z4
-33.50495851,-70.7627823,31.4072,0.7574,Z3
-33.4471135,-70.72521348,57.6843,0.8528,Z5
-33.51720457,-70.77104726,21.5682,0.6529,Z3
-33.4601846,-70.63406283,143.2073,0.8107,Z4
-33.45741468,-70.64249575,131.6474,0.7817,Z4
-33.43189379,-70.74264182,6.9592,0.7113,Z5
-33.51501895,-70.78780296,97.2779,0.8688,Z3
-33.4358127,-70.76550983,154.9019,0.8142,Z5
-33.42766618,-70.59537771,33.239,0.6589,Z1
-33.4541557,-70.75601197,112.2034,0.8582,Z5
-33.53585236,-70.78178813,40.1339,0.69,Z3
-33.52044217,-70.78352015,8.5059,0.727,Z3
-33.43045656,-70.75503743,173.2467,0.8039,Z5
-33.43309794,-70.58150632,82.1386,0.8757,Z1
-33.51380005,-70.7667711,49.6046,0.6788,Z3
-33.48447552,-70.76443742,91.9497,0.7914,Z3
-33.43206874,-70.77042426,114.5709,0.8124,Z5
-33.48486854,-70.76381806,62.2038,0.7459,Z3
-33.5005224,-70.75297785,37.2027,0.786,Z3
-33.44662724,-70.64416276,47.0737,0.6529,Z4
-33.46904212,-70.64806517,359.0177,0.8478,Z4
-33.44080017,-70.61487412,21.0114,0.6601,Z1
-33.41236869,-70.53812091,8.651,0.6777,Z2
-33.50410623,-70.79376096,73.3389,0.8317,Z3
-33.54073545,-70.7730977,33.85,0.7574,Z3
-33.43756255,-70.64147988,84.0783,0.6983,Z4
-33.45318679,-70.76534244,9.519,0.704,Z5
-33.46789161,-70.6360435,113.6441,0.8609,Z4
-33.40966973,-70.54948475,225.3348,0.8919,Z2
-33.42665595,-70.76257044,71.952,0.7258,Z5
-33.44100392,-70.72656353,28.9452,0.7476,Z5
-33.43528164,-70.75274068,35.6351,0.6867,Z5
-33.53780465,-70.77449477,15.3894,0.66,Z3
-33.52849821,-70.78895191,11.1998,0.7151,Z3
-33.54031658,-70.78716417,74.7442,0.8468,Z3
-33.48329744,-70.76941019,157.6327,0.8175,Z3
-33.42758688,-70.74787559,29.8604,0.752,Z5
-33.46050503,-70.75797741,102.5248,0.8376,Z5
-33.5009761,-70.79221257,38.2091,0.7716,Z3
-33.43739705,-70.76931633,51.7229,0.8185,Z5
-33.43834731,-70.74971956,91.441,0.7634,Z5
-33.46098975,-70.63575217,141.2171,0.7487,Z4
-33.4319054,-70.74059508,80.4152,0.7469,Z5
-33.41613313,-70.50939649,128.4801,0.9076,Z2
-33.53321985,-70.76801993,117.816,0.7014,Z3
-33.44823694,-70.75027372,200.2207,0.784,Z5
-33.43608132,-70.77755686,105.7191,0.8399,Z5
-33.48932823,-70.7623034,21.3097,0.6719,Z3
-33.49123702,-70.76307575,25.189,0.7475,Z3
-33.44680991,-70.59173655,85.4286,0.8689,Z1
-33.42830127,-70.59005528,438.8586,0.8429,Z1
-33.40721223,-70.55757123,358.7491,0.8514,Z2
-33.43314359,-70.76488181,26.7802,0.7459,Z5
-33.42167695,-70.52431896,22.7945,0.779,Z2
-33.47502721,-70.72371172,77.1128,0.7983,Z5
-33.42787979,-70.5603609,144.1469,0.9165,Z2
-33.44761646,-70.73744153,27.9238,0.8041,Z5
-33.51525779,-70.79308286,83.452,0.8141,Z3
-33.53570915,-70.78525548,56.3747,0.8239,Z3
-33.51599412,-70.76173357,149.8334,0.8296,Z3
-33.4480143,-70.7545544,89.5448,0.8436,Z5
-33.45378835,-70.64225982,150.3094,0.783,Z4
-33.42625473,-70.72615718,17.6859,0.7689,Z5
-33.44030702,-70.72405507,66.2786,0.8534,Z5
-33.46729413,-70.63456378,66.9566,0.7543,Z4
-33.41131773,-70.54851625,239.2214,0.7726,Z2
-33.45556935,-70.65926596,11.9088,0.6698,Z4
-33.39430806,-70.50618001,28.4976,0.8228,Z2
-33.43421144,-70.66932454,248.9704,0.9017,Z4
-33.43242322,-70.72769166,190.0937,0.7693,Z5
-33.43358805,-70.73939705,137.187,0.7741,Z5
-33.44387676,-70.72700592,61.7119,0.8024,Z5
-33.53812713,-70.77743312,12.0899,0.693,Z3
-33.41479161,-70.53935903,53.1559,0.8192,Z2
-33.54444783,-70.79053932,106.5841,0.8382,Z3
-33.53177136,-70.79562612,57.1647,0.8371,Z3
-33.44571766,-70.74862545,50.8688,0.7404,Z5
-33.517176,-70.78312491,13.3506,0.7423,Z3
-33.50903879,-70.79170852,73.1177,0.8415,Z3
-33.41937983,-70.61402668,183.8354,0.899,Z1
-33.46196419,-70.75123726,61.975,0.6876,Z5
-33.51742791,-70.75822759,12.0947,0.7154,Z3
-33.40841974,-70.52875701,16.1312,0.7761,Z2
-33.5460662,-70.77849632,34.4661,0.7824,Z3
-33.53227314,-70.78396153,227.0441,0.7984,Z3
-33.50671307,-70.78115026,74.8023,0.8023,Z3
-33.53360736,-70.77176145,156.0125,0.761,Z3
-33.48859918,-70.79649593,16.9111,0.7179,Z3
-33.50873827,-70.74526183,16.7348,0.7142,Z3
-33.45581127,-70.63432453,84.4529,0.8216,Z4
-33.43913946,-70.66495034,7.0948,0.6598,Z4
-33.50172056,-70.77125742,11.0572,0.7257,Z3
-33.52998083,-70.78126437,162.3909,0.8416,Z3
-33.44984749,-70.73809394,8.0941,0.7227,Z5
-33.43149512,-70.76810743,59.593,0.7796,Z5
-33.46231545,-70.74820521,63.9976,0.6722,Z5
-33.44858258,-70.61457083,52.4682,0.8392,Z1
-33.39001454,-70.53355946,119.5144,0.8315,Z2
-33.43906196,-70.76987815,26.915,0.8052,Z5
-33.51963188,-70.79244126,87.7726,0.7528,Z3
-33.446226,-70.58090036,18.3291,0.6887,Z1
-33.50900211,-70.76368513,19.6537,0.748,Z3
-33.48318332,-70.7592173,58.4277,0.7321,Z3
-33.40530848,-70.55810896,14.6117,0.656,Z2
-33.44658715,-70.6352743,113.7237,0.8697,Z4
-33.54842786,-70.76732965,75.0116,0.862,Z3
-33.44288405,-70.66268547,625.8425,0.8527,Z4
-33.46040014,-70.75663288,26.3982,0.7164,Z5
-33.43424162,-70.65810299,123.4869,0.7773,Z4
-33.515008,-70.75959653,24.6319,0.6696,Z3
-33.41400061,-70.50934188,155.2953,0.8246,Z2
-33.5000447,-70.7576366,35.3818,0.7076,Z3
-33.4527115,-70.66139889,224.6229,0.7313,Z4
-33.52277851,-70.74698166,623.6199,0.9532,Z3
-33.49534771,-70.75141193,129.1041,0.8985,Z3
-33.45378722,-70.73063632,5.6726,0.7366,Z5
-33.4102748,-70.60405663,23.8185,0.851,Z1
-33.39177583,-70.52646316,50.0581,0.8646,Z2
-33.41353563,-70.56254191,15.2247,0.7521,Z2
-33.45807732,-70.63598783,114.1288,0.8587,Z4
-33.42369587,-70.53933678,35.1794,0.6997,Z2
-33.42368693,-70.73714061,29.221,0.7537,Z5
-33.47145509,-70.72251733,31.278,0.7613,Z5
-33.45766466,-70.63583854,21.0275,0.7436,Z4
-33.43303394,-70.75851111,8.1918,0.6829,Z5
-33.39053939,-70.57057412,107.0037,0.7378,Z2
-33.44695839,-70.72874351,82.0936,0.853,Z5
-33.50782267,-70.76792521,51.7169,0.7676,Z3
-33.51358918,-70.7809529,89.9865,0.7236,Z3
-33.43021837,-70.64367198,333.3485,0.8365,Z4
-33.47152486,-70.73007635,512.1795,0.8913,Z5
-33.4748869,-70.77775206,128.1131,0.8533,Z5
-33.46859482,-70.73013226,22.6502,0.7481,Z5
-33.478486,-70.74993413,287.0062,0.8295,Z5
-33.41543803,-70.50849967,46.3908,0.7517,Z2
-33.40528771,-70.55200768,239.9732,0.8662,Z2
-33.46149498,-70.7216649,20.718,0.6522,Z5
-33.51899692,-70.74515911,276.608,0.8438,Z3
-33.44421568,-70.58496754,73.3563,0.7585,Z1
-33.4372308,-70.59741035,180.624,0.812,Z1
-33.50579081,-70.75027084,27.9004,0.7016,Z3
-33.43274913,-70.58247635,32.046,0.7468,Z1
-33.39112721,-70.57048761,29.8589,0.744,Z2
-33.41932038,-70.53533011,11.9165,0.7367,Z2
-33.48062629,-70.74916106,29.6108,0.7406,Z3
-33.40006593,-70.53489228,97.9874,0.8892,Z2
-33.41599691,-70.52321574,120.2657,0.7293,Z2
-33.4376067,-70.59443468,226.6189,0.8399,Z1
-33.51309592,-70.76644313,18.7006,0.7872,Z3
-33.40627978,-70.55722224,25.1382,0.6571,Z2
-33.46905896,-70.75842521,82.302,0.7588,Z5
-33.44375228,-70.58082532,60.088,0.8321,Z1
-33.5230959,-70.77519495,40.1522,0.7737,Z3
-33.49746616,-70.75064942,20.9997,0.7679,Z3
-33.44265397,-70.72002048,19.9347,0.7454,Z5
-33.39076976,-70.51889515,34.3789,0.6773,Z2
-33.49731318,-70.77643668,193.8632,0.8898,Z3
-33.47266075,-70.72553857,104.8791,0.7777,Z5
-33.53976411,-70.78606403,37.6737,0.7565,Z3
-33.51308012,-70.77624976,127.8511,0.7733,Z3
-33.47548294,-70.75424903,173.8066,0.6885,Z5
-33.43563241,-70.77393814,126.4272,0.8507,Z5
-33.44519972,-70.7603674,25.7237,0.6954,Z5
-33.42336643,-70.59372687,40.7854,0.8154,Z1
-33.51034504,-70.75865728,129.5604,0.8678,Z3
-33.41021576,-70.5539132,55.6205,0.6822,Z2
-33.42457107,-70.56193783,20.073,0.6585,Z2
-33.43886195,-70.58236125,146.1303,0.7939,Z1
-33.41821438,-70.53682203,24.4586,0.7412,Z2
-33.45530205,-70.66860163,29.3416,0.6596,Z4
-33.42828447,-70.55581351,17.9057,0.6758,Z2
-33.42200861,-70.77786584,21.1246,0.7682,Z5
-33.45149546,-70.74188328,18.1053,0.6923,Z5
-33.4307561,-70.72298648,97.6328,0.8604,Z5
-33.43511978,-70.7289431,72.4753,0.7644,Z5
-33.5001854,-70.74084458,56.9995,0.6931,Z3
-33.4435691,-70.64685485,336.1446,0.8518,Z4
-33.39887612,-70.55723908,91.2931,0.9003,Z2
-33.43240376,-70.58757177,23.2529,0.6659,Z1
-33.44996103,-70.7435946,233.6588,0.8462,Z5
-33.47418947,-70.73590205,51.1491,0.7994,Z5
-33.50326803,-70.75639354,874.1851,0.8998,Z3
-33.47521491,-70.74527821,150.35,0.8602,Z5
-33.39853014,-70.559582,95.788,0.882,Z2
-33.41237255,-70.52016108,40.9814,0.8445,Z2
-33.43796205,-70.74368261,15.4894,0.6843,Z5
-33.47779041,-70.74846046,20.8556,0.762,Z5
-33.45339766,-70.65056151,90.0629,0.7266,Z4
-33.44265651,-70.74293745,76.7951,0.7683,Z5
-33.46246847,-70.64136605,31.225,0.7845,Z4
-33.39390391,-70.54244081,80.8737,0.7877,Z2
-33.41299201,-70.58359412,105.869,0.821,Z1
-33.42092228,-70.75898448,29.0593,0.846,Z5
-33.52435709,-70.76102613,12.866,0.7558,Z3
-33.41499427,-70.5466514,110.8299,0.8182,Z2
-33.43413777,-70.59261347,94.7278,0.6854,Z1
-33.44254624,-70.74022642,23.913,0.7692,Z5
-33.47639535,-70.74823975,86.3307,0.8749,Z5
-33.44666289,-70.60522551,17.9748,0.7805,Z1
-33.4495717,-70.67549076,474.8518,0.811,Z4
-33.547761,-70.77682934,100.484,0.858,Z3
-33.53892391,-70.79355264,124.0214,0.9042,Z3
-33.42398706,-70.53691093,113.9146,0.7551,Z2
-33.45677323,-70.76450352,154.5855,0.8017,Z5
-33.47416934,-70.72968748,12.7337,0.7286,Z5
-33.43848665,-70.58621161,41.4683,0.7062,Z1
-33.44577839,-70.60668412,32.4074,0.7422,Z1
-33.41276332,-70.53662903,99.4504,0.8248,Z2
-33.46163606,-70.74867385,104.427,0.7614,Z5
-33.44065942,-70.73218468,14.1144,0.6644,Z5
-33.41395332,-70.53545963,29.8046,0.7709,Z2
-33.44936095,-70.6771547,502.8134,0.9392,Z4
-33.46911651,-70.67531814,384.3651,0.8282,Z4
-33.43733217,-70.67330151,49.3786,0.7361,Z4
-33.41924683,-70.56621902,200.1193,0.8912,Z2
-33.54118516,-70.77202876,54.2283,0.7246,Z3
-33.40046901,-70.52621861,129.2248,0.8376,Z2
-33.4204643,-70.72245759,71.7469,0.7961,Z5
-33.51073611,-70.78229378,26.5255,0.7113,Z3
-33.46565207,-70.74303657,18.9709,0.6563,Z5
-33.51512886,-70.75926787,322.5406,0.8565,Z3
-33.41593644,-70.5753231,17.9087,0.7149,Z2
-33.54813667,-70.77608111,236.9657,0.8745,Z3
-33.49945207,-70.75843898,79.8491,0.7086,Z3
-33.44625504,-70.60353233,130.7448,0.8694,Z1
-33.424324,-70.5407763,7.8812,0.7421,Z2
-33.46175793,-70.74857603,28.9764,0.8204,Z5
-33.43277291,-70.60489414,523.2921,0.8949,Z1
-33.51483529,-70.75297694,78.6497,0.7959,Z3
-33.54723577,-70.77186566,103.3247,0.8575,Z3
-33.52572769,-70.76685158,163.9353,0.8282,Z3
-33.44751026,-70.58417983,51.7873,0.7438,Z1
-33.46567896,-70.74473628,102.8515,0.777,Z5
-33.4793974,-70.76003172,113.9465,0.9118,Z5
-33.51746263,-70.76513143,25.8449,0.6714,Z3
-33.41747494,-70.51901203,203.7143,0.8893,Z2
-33.45524589,-70.65479666,142.3043,0.8346,Z4
-33.50544468,-70.78179176,10.1465,0.6584,Z3
-33.49034788,-70.77008297,180.16,0.7917,Z3
-33.49485614,-70.74432252,139.826,0.8063,Z3
-33.44492496,-70.78139788,8.457,0.7017,Z5
-33.52737421,-70.75248656,12.8992,0.7554,Z3
-33.46306816,-70.73715056,10.7318,0.7007,Z5
-33.42911311,-70.58391843,68.2782,0.7443,Z1
-33.43865152,-70.75876744,125.1005,0.7516,Z5
-33.52511937,-70.78807678,193.4362,0.8853,Z3
-33.46715086,-70.73956646,8.6237,0.7411,Z5
-33.47558876,-70.74538221,13.7087,0.7101,Z5
-33.44463383,-70.76307349,18.5739,0.7707,Z5
-33.44919058,-70.75584101,38.9985,0.841,Z5
-33.39422482,-70.5218723,426.5434,0.7931,Z2
-33.46125817,-70.73854274,58.3689,0.8287,Z5
-33.43449555,-70.73602017,68.4482,0.8013,Z5
-33.39367735,-70.5672768,86.4722,0.8685,Z2
-33.43325554,-70.73567975,18.1672,0.7727,Z5
-33.49256797,-70.7485211,177.4588,0.8311,Z3
-33.48933052,-70.76812938,35.5771,0.7479,Z3
-33.39365687,-70.54388957,11.1506,0.6906,Z2
-33.41920914,-70.58897727,167.0428,0.7519,Z1
-33.39601218,-70.55361623,155.1941,0.8991,Z2
-33.45070788,-70.67274592,98.8542,0.8437,Z4
-33.43323318,-70.77858923,22.8316,0.7513,Z5
-33.3981427,-70.50726832,145.1529,0.7851,Z2
-33.52099093,-70.75849155,5.8517,0.6592,Z3
-33.42261153,-70.72429462,61.2472,0.8138,Z5
-33.42028635,-70.56014433,17.6513,0.6603,Z2
-33.43062341,-70.67235278,257.3263,0.6871,Z4
-33.50498677,-70.78196166,110.8339,0.8516,Z3
-33.4580784,-70.64869259,84.6331,0.7907,Z4
-33.45703381,-70.76165347,40.965,0.7926,Z5
-33.43886713,-70.75062051,25.2436,0.7435,Z5
-33.46044555,-70.73353571,10.7687,0.7599,Z5
-33.43032159,-70.58002966,75.8589,0.751,Z1
-33.43060413,-70.67464846,165.2092,0.8672,Z4
-33.5460278,-70.77748616,74.0617,0.8055,Z3
-33.46002363,-70.76253383,32.0499,0.662,Z5
-33.43762661,-70.60480651,14.3724,0.6563,Z1
-33.39578481,-70.57013445,74.7396,0.7076,Z2
-33.5189835,-70.757794,17.7838,0.7835,Z3
-33.53069588,-70.77477486,65.1761,0.8665,Z3
-33.43883524,-70.59213544,13.5018,0.6929,Z1
-33.43451437,-70.76725926,58.1007,0.8186,Z5
-33.42690171,-70.73611714,103.8138,0.8254,Z5
-33.52043491,-70.77446079,24.3189,0.6904,Z3
-33.4670017,-70.75603166,5.9645,0.6906,Z5
-33.47057517,-70.75843869,168.0791,0.8263,Z5
-33.44108857,-70.73067077,32.0208,0.7777,Z5
-33.45799698,-70.7472333,202.3402,0.8433,Z5
-33.4220137,-70.75627235,104.3462,0.8032,Z5
-33.48395278,-70.75950178,12.9412,0.6592,Z3
-33.50647091,-70.75305762,159.5773,0.8681,Z3
-33.4372911,-70.73855543,54.8466,0.7046,Z5
-33.42886744,-70.73406665,53.6749,0.8528,Z5
-33.45707239,-70.75960214,62.7341,0.8314,Z5
-33.40551883,-70.56873092,8.3673,0.6594,Z2
-33.53914705,-70.77883254,69.1693,0.7325,Z3
-33.47045808,-70.74323574,143.837,0.8447,Z5
-33.49352744,-70.77873399,185.1207,0.8852,Z3
-33.44141526,-70.74387606,31.4847,0.6765,Z5
-33.49032761,-70.76181249,181.3789,0.855,Z3
-33.42900654,-70.72406243,81.7496,0.7371,Z5
-33.49833512,-70.75101646,36.3027,0.7084,Z3
-33.41904771,-70.61747824,24.009,0.6814,Z1
-33.43675771,-70.67330897,185.6297,0.8677,Z4
-33.5084541,-70.74689889,193.3359,0.863,Z3
-33.46656607,-70.7595623,266.6333,0.8179,Z5
-33.45906444,-70.72434767,222.9602,0.8372,Z5
-33.52145225,-70.7859442,36.897,0.8409,Z3
-33.48983896,-70.7554613,50.6332,0.7904,Z3
-33.45194091,-70.78223549,50.6899,0.6645,Z5
-33.51402005,-70.77119534,12.5027,0.6616,Z3
-33.41641127,-70.5458041,63.4759,0.7823,Z2
-33.49777131,-70.75301274,171.4842,0.7968,Z3
-33.52847941,-70.7683398,9.7642,0.6513,Z3
-33.53179687,-70.76879962,21.8147,0.7625,Z3
-33.52783212,-70.78933509,86.8538,0.7563,Z3
-33.39772566,-70.56154607,170.7073,0.81,Z2
-33.4635501,-70.65596648,128.794,0.8006,Z4
-33.54287357,-70.77368161,108.3379,0.7276,Z3
-33.49033284,-70.76050844,73.8004,0.8089,Z3
-33.44617225,-70.59085448,25.2228,0.6845,Z1
-33.47760025,-70.75326504,129.5342,0.7424,Z5
-33.45701994,-70.75364563,16.3893,0.6591,Z5
-33.42018999,-70.72841643,26.8243,0.7506,Z5
-33.52068037,-70.76435818,161.9834,0.7432,Z3
-33.42849763,-70.58732591,39.7226,0.6787,Z1
-33.44831797,-70.78429745,25.0679,0.6635,Z5
-33.5335333,-70.76964764,48.7795,0.7685,Z3
-33.47933324,-70.72486471,63.5828,0.6575,Z5
-33.41965447,-70.58443124,281.872,0.9307,Z1
-33.53618101,-70.79118472,50.065,0.8173,Z3
-33.4712839,-70.74914382,35.4029,0.6885,Z5
-33.50586253,-70.80496984,19.525,0.7334,Z3
-33.40741789,-70.52508294,47.8238,0.8592,Z2
-33.53809058,-70.78519054,8.6337,0.6715,Z3
-33.42071177,-70.58953727,637.6742,0.9119,Z1
-33.39648103,-70.5292438,281.7463,0.8191,Z2
-33.53407041,-70.74744865,22.1864,0.6774,Z3
-33.43024937,-70.58958084,208.6278,0.884,Z1
-33.44799888,-70.74954595,43.7466,0.7816,Z5
-33.45809073,-70.76357029,278.0104,0.9315,Z5
-33.50697818,-70.76757753,51.1584,0.8579,Z3
-33.54268022,-70.7729786,59.9361,0.8075,Z3
-33.50407038,-70.78177176,143.9004,0.8293,Z3
-33.43444974,-70.76015834,161.9309,0.8756,Z5
-33.43302723,-70.7809189,36.1608,0.8127,Z5
-33.43316923,-70.58772698,121.4895,0.8797,Z1
-33.40355687,-70.53917223,24.2656,0.716,Z2
-33.50250776,-70.79442736,102.1028,0.8041,Z3
-33.43655175,-70.58175336,35.1187,0.7138,Z1
-33.54990453,-70.76553054,14.2041,0.6642,Z3
-33.43743838,-70.74672544,16.1887,0.7293,Z5
-33.41994576,-70.54786889,32.7151,0.7446,Z2
-33.52587647,-70.79223765,11.5474,0.7075,Z3
-33.44762155,-70.6415696,135.6883,0.893,Z4
-33.41730632,-70.57564185,56.8624,0.7346,Z2
-33.46442466,-70.63167291,97.5878,0.8617,Z4
-33.45159941,-70.75889082,25.1503,0.7357,Z5
-33.41613288,-70.57523517,16.3717,0.6991,Z2
-33.4355429,-70.74215859,56.1802,0.7772,Z5
-33.52102102,-70.78850919,308.7802,0.8116,Z3
-33.46843762,-70.65011294,290.3156,0.881,Z4
-33.47507894,-70.73185669,25.9997,0.7728,Z5
-33.5125816,-70.75803847,41.5813,0.8543,Z3
-33.44227217,-70.73289218,153.5771,0.8473,Z5
-33.42878936,-70.54383444,110.0185,0.8659,Z2
-33.472245,-70.74188496,78.8313,0.8436,Z5
